Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,RSI_14,MA_50,MA_200,Vol_20d_Avg,Vol_Ratio,Momentum_5d,Volatility_20d,52w_High,52w_Low,Dist_from_52w_High,Dist_from_52w_Low
2026-03-31 00:00:00-04:00,638.9400024414062,651.5399780273438,637.97998046875,650.3400268554688,152534100,0.0,0.0,0.0,37.77216241475995,675.9295104980469,,102257215.0,1.4916707833281007,-0.4347906935542323,18.73822623788616,,,,
2026-04-01 00:00:00-04:00,653.9000244140625,658.52001953125,653.0,655.239990234375,97841500,0.0,0.0,0.0,45.17882266988791,675.519619140625,,103190180.0,0.9481667732336546,-0.2405555665517034,18.769850848862465,,,,
2026-04-02 00:00:00-04:00,646.4199829101562,658.2000122070312,645.1099853515625,655.8300170898438,68358700,0.0,0.0,0.0,47.41981983688318,674.9655541992188,,101277790.0,0.6749623979749163,1.664882386529487,18.74815539323283,,,,
2026-04-06 00:00:00-04:00,655.8599853515625,659.719970703125,655.52001953125,658.9299926757812,39105800,0.0,0.0,0.0,45.22106936699298,674.4020837402344,,98198730.0,0.39823121948725815,3.9174194149523167,18.374234560715465,,,,
2026-04-07 00:00:00-04:00,656.6500244140625,659.6099853515625,651.0599975585938,659.219970703125,69980400,0.0,0.0,0.0,44.27842899990251,673.8394274902344,,96564365.0,0.7247021196690933,4.311913740091455,18.033672850848287,,,,
2026-04-08 00:00:00-04:00,676.3900146484375,677.0800170898438,671.4600219726562,676.010009765625,93606100,0.0,0.0,0.0,58.84541662711847,673.5427624511718,,97169405.0,0.9633289408327652,3.947163306905166,20.36794478564422,,,,
2026-04-09 00:00:00-04:00,674.8400268554688,681.1599731445312,673.77001953125,679.9099731445312,57134400,0.0,0.0,0.0,61.54541945445188,673.2690466308594,,96604040.0,0.5914286814505895,3.765030107721601,20.457109407746305,,,,
2026-04-10 00:00:00-04:00,681.3200073242188,682.030029296875,678.4500122070312,679.4600219726562,42253500,0.0,0.0,0.0,67.98230840620741,672.9877282714843,,93272605.0,0.4530108277773522,3.603068518831676,19.6144084125304,,,,
2026-04-13 00:00:00-04:00,677.4099731445312,686.2999877929688,676.5800170898438,686.0999755859375,54185800,0.0,0.0,0.0,67.91879444844764,672.8667333984375,,91121885.0,0.5946518775374324,4.12334894634625,19.662897201433474,,,,
2026-04-14 00:00:00-04:00,687.6900024414062,694.5800170898438,687.6599731445312,694.4600219726562,63480500,0.0,0.0,0.0,72.46409833647986,672.9542272949219,,90194755.0,0.7038158704461251,5.345719613431021,19.78649534389473,,,,
2026-04-15 00:00:00-04:00,695.260009765625,700.280029296875,694.2000122070312,699.9400024414062,58240400,0.0,0.0,0.0,73.00469942195026,673.0827075195313,,88750375.0,0.6562270863644238,3.5398873286029975,19.89382704885499,,,,
2026-04-16 00:00:00-04:00,701.0599975585938,702.780029296875,698.530029296875,701.6599731445312,49972400,0.0,0.0,0.0,83.78925617424375,673.3628662109375,,87145865.0,0.5734339776190184,3.198952928930865,18.94117500383735,,,,
2026-04-17 00:00:00-04:00,706.1400146484375,712.3900146484375,705.760009765625,710.1400146484375,70661900,0.0,0.0,0.0,96.83457661419152,673.8792443847656,,85115335.0,0.8301900004270676,4.515349201371555,19.07177000708095,,,,
2026-04-20 00:00:00-04:00,708.780029296875,709.9099731445312,706.1400146484375,708.719970703125,43546800,0.0,0.0,0.0,97.67673581305905,674.538154296875,,79111800.0,0.5504463303830781,3.2968949019229754,17.97977912102049,,,,
2026-04-21 00:00:00-04:00,710.280029296875,711.280029296875,702.6400146484375,704.0800170898438,58941400,0.0,0.0,0.0,90.24871228037455,674.8449743652344,,75318735.0,0.782559611496396,1.3852482234846697,18.242228039831947,,,,
2026-04-22 00:00:00-04:00,709.1500244140625,711.4500122070312,708.219970703125,711.2100219726562,42518500,0.0,0.0,0.0,90.56391446399329,675.2279748535157,,72621785.0,0.5854785860744128,1.610140796631132,18.182839043490812,,,,
2026-04-23 00:00:00-04:00,709.5,712.3599853515625,702.280029296875,708.4500122070312,56174000,0.0,0.0,0.0,86.9730607847779,675.5922766113281,,70897795.0,0.792323654071329,0.9677107605368995,18.40520800692817,,,,
2026-04-24 00:00:00-04:00,710.75,714.469970703125,709.010009765625,713.9400024414062,45182000,0.0,0.0,0.0,87.3963729065045,676.0695678710938,,68332175.0,0.6612112083363364,0.5351040237959293,16.549501949960494,,,,
2026-04-27 00:00:00-04:00,713.1699829101562,715.6300048828125,712.2999877929688,715.1699829101562,33135900,0.0,0.0,0.0,87.55542044978749,676.7846765136719,,64806500.0,0.5113051931519215,0.910093192468131,14.415476457218245,,,,
2026-04-28 00:00:00-04:00,711.8200073242188,712.8800048828125,709.25,711.6900024414062,43117400,0.0,0.0,0.0,79.15991184900601,677.4206127929688,,61998575.0,0.6954579197989631,1.0808409792706142,14.556822169591069,,,,
2026-04-29 00:00:00-04:00,711.0,712.2000122070312,708.3699951171875,711.5800170898438,41859200,0.0,0.0,0.0,77.59200490068874,678.0324096679688,,56464830.0,0.7413322593904914,0.05202332725307013,11.86013521517377,,,,
2026-04-30 00:00:00-04:00,714.6300048828125,719.7899780273438,710.4500122070312,718.6599731445312,67240900,0.0,0.0,0.0,80.61544357814171,678.7171923828125,,54934800.0,1.2240128297545454,1.4411688561756009,11.97157949263823,,,,
